Draw Date,b1,b2,b3,b4,b5,b6,Jackpot,Outcome,mean,median,std,min,max,range,sum_without_bonus,sum_with_bonus,even_count,odd_count,low_range_count,high_range_count,prev_common_count,has_consecutive
Tuesday 17 May 2022,15,24,32,35,46,11,"R117,579,663.60",Roll,30.4,32.0,10.44222198576529,15,46,31,152,163,3,3,2,4,1,False
Friday 13 May 2022,9,14,15,35,49,13,"R110,000,000",Roll,24.4,15.0,15.173661390712526,9,49,40,122,135,1,5,3,3,2,True
Tuesday 10 May 2022,22,38,42,48,49,16,"R99,363,761",Roll,39.8,42.0,9.765244492586962,22,49,27,199,215,4,2,1,5,1,True
Friday 6 May 2022,4,14,30,34,38,14,"R91,351,326.84",Roll,24.0,30.0,12.89961239727768,4,38,34,120,134,5,1,2,4,1,False
Tuesday 3 May 2022,24,26,35,39,44,20,"R83,556,380.50",Roll,33.6,35.0,7.605261336732618,24,44,20,168,188,3,3,1,5,0,False
Friday 29 April 2022,5,10,25,34,50,16,"R77,252,044.29",Roll,24.8,25.0,16.314410807626487,5,50,45,124,140,3,3,3,3,0,False
Tuesday 26 April 2022,2,20,38,43,46,9,"R70,629,353.63",Roll,29.8,38.0,16.569852141766386,2,46,44,149,158,4,2,2,4,0,False
Friday 22 April 2022,13,20,30,38,42,9,"R64,397,886.86",Roll,28.6,30.0,10.836973747315252,13,42,29,143,152,4,2,2,4,2,False
Tuesday 19 April 2022,12,25,26,28,43,8,"R58,338,201.34",Roll,26.8,26.0,9.867117106835208,12,43,31,134,142,3,3,2,4,0,True
Friday 15 April 2022,4,10,12,35,39,4,"R53,792,127.49",Roll,20.0,12.0,14.184498581197715,4,39,35,100,104,3,3,3,3,1,False
Tuesday 12 April 2022,11,15,28,34,42,5,"R48,679,519.35",Roll,26.0,28.0,11.575836902790225,11,42,31,130,135,3,3,2,4,0,False
Friday 8 April 2022,7,12,13,16,38,16,"R43,094,375.54",Roll,17.2,13.0,10.796295661012623,7,38,31,86,102,3,3,4,2,0,True
Tuesday 5 April 2022,18,36,38,42,50,17,"R34,431,996.48",Roll,36.8,38.0,10.552724766618335,18,50,32,184,201,5,1,1,5,1,False
Friday 1 April 2022,11,17,21,37,47,7,"R26,979,077.50",Roll,26.6,21.0,13.35065541462291,11,47,36,133,140,0,6,3,3,0,False
Tuesday 29 March 2022,1,20,35,42,46,2,"R19,335,687.72",Roll,28.8,35.0,16.4851448279959,1,46,45,144,146,3,3,2,4,0,False
Friday 25 March 2022,15,28,32,43,50,17,"R12,540,393.08",Roll,33.6,32.0,12.142487389328432,15,50,35,168,185,3,3,1,5,0,False
Tuesday 22 March 2022,20,30,35,43,48,19,"R5,007,928.31",Roll,35.2,35.0,9.826494797230598,20,48,28,176,195,3,3,1,5,1,False
Friday 18 March 2022,3,12,15,19,22,8,"R13,040,152.40",Won,14.2,15.0,6.554387843269575,3,22,19,71,79,2,4,5,1,0,False
Tuesday 15 March 2022,19,24,37,38,41,16,"R6,098,926.93",Roll,31.8,37.0,8.657944328765346,19,41,22,159,175,2,4,2,4,1,True
Friday 11 March 2022,5,11,24,37,47,2,"R55,000,000",Won,24.8,24.0,15.651198037211081,5,47,42,124,126,1,5,3,3,2,False
Tuesday 8 March 2022,8,14,21,40,43,5,"R44,595,202.91",Roll,25.2,21.0,13.96280774056565,8,43,35,126,131,3,3,3,3,0,False
Friday 4 March 2022,9,17,33,46,49,5,"R38,022,528.97",Roll,30.8,33.0,15.702229141112417,9,49,40,154,159,1,5,2,4,0,False
Tuesday 1 March 2022,4,15,26,38,39,19,"R30,056,167.20",Roll,24.4,26.0,13.45511055324333,4,39,35,122,141,3,3,2,4,0,True
Friday 25 February 2022,6,12,26,40,45,1,"R23,312,843.69",Roll,25.8,26.0,15.184202316881846,6,45,39,129,130,4,2,2,4,1,False
Tuesday 22 February 2022,18,29,31,32,49,1,"R16,487,413.40",Roll,31.8,31.0,9.947864092356712,18,49,31,159,160,2,4,1,5,0,True
Friday 18 February 2022,2,15,31,47,48,15,"R11,243,879.93",Roll,28.6,31.0,17.962182495454165,2,48,46,143,158,2,4,2,4,1,True
Tuesday 15 February 2022,2,9,26,27,32,17,"R5,466,775.75",Roll,19.2,26.0,11.582745788456208,2,32,30,96,113,3,3,2,4,1,True
Friday 11 February 2022,9,18,34,36,49,12,"R167,332,410",Won,29.2,34.0,14.105318146004363,9,49,40,146,158,3,3,2,4,1,False
Tuesday 8 February 2022,1,4,14,39,49,13,"R154,870,226.64",Roll,21.4,14.0,19.21041384249699,1,49,48,107,120,2,4,3,3,1,False
Friday 4 February 2022,2,10,11,23,24,11,"R144,046,180.20",Roll,14.0,11.0,8.366600265340756,2,24,22,70,81,3,3,5,1,0,True
Tuesday 1 February 2022,31,33,37,40,43,1,"R132,461,670.26",Roll,36.8,37.0,4.3999999999999995,31,43,12,184,185,1,5,0,6,0,False
